Site_ID,Site,C_DEM,C_Slope,C_Acos,C_Asin,C_Rusle,C_RusLog,C_FlDep,C_FlDist,C_x,C_y
SITE_0080,Bukelon Fortress,-0.445368373659000,-0.311356714734000,-0.584791924138000,0.638886960494000,-0.146767900407000,0.492829421347000,-0.044811071419600,-0.762010762515000,0.041521416820300,-0.061155752786800
SITE_0081,Matochina Rock Church,-0.496500370525000,-0.052683814956100,-0.057131065281400,-1.081161014480000,-0.404143836116000,-0.461180387552000,-0.044811071419600,-0.614673502719000,0.040553607000400,-0.063035927998000
SITE_0082,Merichleri mound I,-0.387800009441000,0.466235268116000,-0.834217036205000,-0.446578213942000,-0.282359395737000,0.000000000000000,-0.044811071419600,-0.677697064118000,-0.026518545167000,-0.012442848662400
SITE_0083,Merichleri mound II,-0.402136933960000,-0.985157317321000,-0.133617437848000,-0.959218823866000,-0.000000005523768,0.000000000000000,-0.044811071419600,-0.670497839503000,-0.026387195102700,-0.012431585332900
SITE_0084,Merichleri mound III,-0.400509880646000,-1.137624841770000,0.688045842483000,-0.655901420296000,-0.230458563988000,0.000000000000000,-0.044811071419600,-0.661380530522000,-0.026237816551000,-0.012412813117100
SITE_0085,Mezek Tumulus,-0.461788302185000,-0.418120987514000,0.190142070495000,0.434115189179000,-0.310788318056000,-0.101129849894000,-0.044811071419600,-0.326371113707000,0.012679695105800,-0.083061820243400
SITE_0086,Neutzikon Fortress,-0.358180229268000,-0.698497663994000,1.011582067930000,0.785276617286000,-0.543290547342000,-1.234039220750000,-0.044811071419600,-0.244768396883000,0.011514559481400,-0.082589862570800
SITE_0087,Mihalich Rock Church,0.021733915693100,0.701450392678000,-0.630611075731000,-0.846510993315000,0.677824018235000,1.866087768060000,-0.044811071419600,0.212040298123000,0.033647022011800,-0.061737337581100
SITE_0088,Dolmen Bayamluka,0.093219104795500,-0.815811557446000,-0.248188913248000,1.205120458440000,-0.470548047715000,-0.781809937920000,-0.044811071419600,0.315957085987000,0.019035516918600,-0.043477755837900
SITE_0089,Orlovo Town,-0.409368111608000,-1.139691807830000,-0.717991265424000,0.397055629673000,-0.176659010680000,-1.002173371790000,-0.044811071419600,0.502640197944000,-0.024375780220600,-0.064759921638400
SITE_0090,Dolmen Kapakliyka II,-0.245876117879000,-0.860289625983000,0.688254301416000,-1.091156202270000,-0.236555476832000,0.134478169709000,-0.044811071419600,-0.048574037846700,0.015268782514700,-0.044800364011200
SITE_0091,Mehir Stone Chuchul,-0.265960618894000,-0.779575946183000,0.431298363843000,-0.953481767492000,-0.335133951978000,-0.187109818060000,-0.044811071419600,-0.072742738483600,0.006205161990900,-0.030828351950200
SITE_0092,Ak Kaya,-0.404652642988000,2.000315818280000,-0.727328992020000,-0.523236761356000,0.942201544463000,4.600953512860000,-0.044811071419600,-0.842096571301000,-0.013693152214700,-0.102720403564000
SITE_0093,Kara inn,-0.410586903805000,2.408322532000000,-0.944487544437000,0.335377063536000,0.942201544463000,3.464798572070000,-0.044811071419600,-0.843057601945000,-0.013638945349100,-0.102729527352000
SITE_0094,Dolmen Plevun,0.111881689569000,-0.494253428008000,0.358345079722000,1.285018764590000,0.598440046403000,1.594876799740000,-0.044811071419600,0.020576903368400,0.006921110084520,-0.136714499177000
SITE_0095,Kovan Kaya niches II,-0.325648844691000,0.271301833955000,-0.113696502598000,-0.175374464891000,-0.536271754102000,-1.160421673730000,-0.044811071419600,-0.811998316284000,-0.012391125066400,-0.103925234598000
SITE_0096,Efraim Fortress,0.045062889562800,1.157800566910000,-0.427613745053000,-0.749192063643000,-0.532607630746000,1.364365637130000,-0.044811071419600,-0.827909822740000,-0.016619658153900,-0.104508250118000
SITE_0097,Dolmen Bakalov kladenets,0.573723650900000,-0.887287762187000,0.264302304227000,0.402874061404000,-0.533922427445000,-1.167666217930000,-0.044811071419600,0.164680539058000,0.027354115117200,-0.027684121859400
