Cluster,Run_ID,Criterion_Row,Criterion_Column,Direction,Base_IOI,Perturbed_IOI,Site_ID,Site,Excluded_Criteria,Baseline_Applicable_Weight_Sum,Alternative_Applicable_Weight_Sum,Baseline_WLC,Alternative_WLC,Baseline_Class,Alternative_Class,Class_Changed
1,C1_R10,Seismic,Asset Vulnerability,up,3,4,SITE_0243,Hisara Fortress,Soil Erosion,0.9119060157463934,0.9122210300983467,6.766541425750198,6.827023714609347,High,High,False
1,C1_R10,Seismic,Asset Vulnerability,up,3,4,SITE_0244,Monastery of St. Athanasius the Great,Soil Erosion,0.9119060157463934,0.9122210300983467,6.9341113954975055,6.980495206494133,High,High,False
1,C1_R10,Seismic,Asset Vulnerability,up,3,4,SITE_0245,Kaleto Fortress Bolyarovo,,1.0,1.0,3.5986377397662532,3.552216195467258,Low,Low,False
1,C1_R10,Seismic,Asset Vulnerability,up,3,4,SITE_0246,Ancient Kabile,,1.0,1.0,3.721174413086021,3.711260669558251,Low,Low,False
1,C1_R10,Seismic,Asset Vulnerability,up,3,4,SITE_0247,Roman residence,,1.0,1.0,3.7032236113549137,3.656172038352012,Low,Low,False
1,C1_R10,Seismic,Asset Vulnerability,up,3,4,SITE_0248,Malkoto Kale Fortress,,1.0,1.0,3.846427805192019,3.7993762321891174,Low,Low,False
1,C1_R10,Seismic,Asset Vulnerability,up,3,4,SITE_0249,Dabilin Fortress,Soil Erosion,0.9119060157463934,0.9122210300983467,3.7795108712442587,3.767778634886858,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0001,Ahtopol Fortress,Soil Erosion,0.9119060157463934,0.911081069367908,2.187942650592102,2.182092529916705,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0002,Kozareva Mogila,,1.0,1.0,3.0296793292287827,3.0283190843113688,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0003,Poros Fortress,Soil Erosion,0.9119060157463934,0.911081069367908,2.3223168856600336,2.3226811670275076,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0004,Cape Akra settlement,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,1.7458169127575842,1.7351612599239274,Very Low,Very Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0005,Deultum,Soil Erosion,0.9119060157463934,0.911081069367908,2.4233489943891118,2.409635331899294,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0006,Gornoto Gradishte,,1.0,1.0,2.474148478997224,2.462129926869779,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0007,Antimovo Fortress,,1.0,1.0,4.374991710713659,4.356296592563005,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0008,Poros Fortress wall,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,1.979068750532838,1.9794910864318271,Very Low,Very Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0009,Dolmen Dragon house,,1.0,1.0,2.7619516339104413,2.758941496236057,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0010,Urdoviza Fortress,Soil Erosion,0.9119060157463934,0.911081069367908,2.459670286057858,2.455877121177935,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0011,Gradishte Fortress II,,1.0,1.0,3.518960035887734,3.5211342278985867,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0013,Necropolis City of the dead,,1.0,1.0,3.3490714915731012,3.349361139412658,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0014,Golyamoto Kale,,1.0,1.0,2.4232139025960096,2.405644377948445,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0015,Church of Christ Pantokrator,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.1764324746506647,2.1687784482743226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0016,Church of St. John Aliturgetos,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.1764324746506647,2.1687784482743226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0017,Church of St. John the Baptist,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.1764324746506647,2.1687784482743226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0018,Church of St. Paraskeva,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.1764324746506647,2.1687784482743226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0019,Church of St. Stefan,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.1764324746506647,2.1687784482743226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0020,Church of St. Theodore,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.1764324746506647,2.1687784482743226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0021,Church of St. Vlahara,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.1764324746506647,2.1687784482743226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0022,Church of the Holy Archangels,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.1764324746506647,2.1687784482743226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0023,Fortification of Mesembria Pontica,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.4916338255151684,2.484939536146971,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0024,Foundations of Basilica Eliusa,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.1764324746506647,2.1687784482743226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0025,Mesembria Terms,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,1.7458169127575842,1.7351612599239274,Very Low,Very Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0026,Mesembria West St. John,Soil Erosion,0.9119060157463934,0.911081069367908,4.320871980969084,4.32626528074248,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0027,Stara Mitropolia,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.1764324746506647,2.1687784482743226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0028,Anchialos Building,,1.0,1.0,1.5877119185851218,1.578102209882854,Very Low,Very Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0029,Anchialos Christian Church,Soil Erosion,0.9119060157463934,0.911081069367908,1.9162150151263462,1.9083079386554755,Very Low,Very Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0030,Anchialos Church,Soil Erosion,0.9119060157463934,0.911081069367908,2.2883255028054443,2.2825662746676927,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0031,Anchialos Fortification,Soil Erosion,0.9119060157463934,0.911081069367908,1.9162150151263462,1.9083079386554755,Very Low,Very Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0032,Anchialos Necropolis,Soil Erosion,0.9119060157463934,0.911081069367908,3.0325464781636406,3.031082946692127,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0033,Pomorie tomb,,1.0,1.0,2.351019744754995,2.3463597143236394,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0034,Begliktash,,1.0,1.0,2.7619516339104413,2.758941496236057,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0035,Chengerska mound,,1.0,1.0,2.853491360721569,2.8504812230471845,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0036,Mound Stamopolu,,1.0,1.0,2.853491360721569,2.8504812230471845,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0037,Oriospotamo,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,1.7458169127575842,1.7351612599239274,Very Low,Very Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0038,Ranuli Fortress,,1.0,1.0,2.33108211486242,2.3264220844310644,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0039,Thera Fortress foundation,Landslide,0.8761049672871172,0.8752800209086317,1.6708236347580445,1.6604768714847666,Very Low,Very Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0040,Rusokastro Fortress,,1.0,1.0,2.9187940334475417,2.9045242943139185,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0041,Apollonia Pontica Cape Skamni,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,1.7458169127575842,1.7351612599239274,Very Low,Very Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0042,Apollonia Pontica Chapel,Soil Erosion,0.9119060157463934,0.911081069367908,2.831780773736956,2.830135457190152,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0043,Fortification of St. John Monastery,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,3.0376635984368257,3.0360128249751135,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0044,Island St. Kirik and St. Julita,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,1.7458169127575842,1.7351612599239274,Very Low,Very Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0045,Mesarite,,1.0,1.0,3.688401283809995,3.6903408244065226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0046,Monastery of St. John the Baptist,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.1764324746506647,2.1687784482743226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0047,Necropolis of Apollonia I,Soil Erosion,0.9119060157463934,0.911081069367908,3.3042741136293965,3.3048675379533563,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0048,Necropolis of Apollonia II,Soil Erosion,0.9119060157463934,0.911081069367908,3.5760017490951523,3.578652129214586,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0049,Necropolis of Apollonia III,Soil Erosion,0.9119060157463934,0.911081069367908,3.5760017490951523,3.578652129214586,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0050,Sozopolis Southern Complex,Soil Erosion; Landslide,0.7880109830335105,0.7863610902765397,2.1764324746506647,2.1687784482743226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0051,Sozopolis Southern Fortification,Soil Erosion,0.9119060157463934,0.911081069367908,2.459670286057858,2.455877121177935,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0052,St. Marina Oikos,,1.0,1.0,3.4406112183842286,3.4409008662237857,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0053,Via sacra,Soil Erosion,0.9119060157463934,0.911081069367908,2.187942650592102,2.182092529916705,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0054,Aquae Calidae,Soil Erosion,0.9119060157463934,0.911081069367908,2.8324300302526924,2.8292319366936116,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0055,Alexandrovo Tomb,,1.0,1.0,6.131972806806535,6.104137282782261,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0056,Asara Shrine and Fortress,,1.0,1.0,4.270405839124999,4.2730493339645,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0057,Dolmen Slavova Koriya,,1.0,1.0,5.557307032998946,5.540731110433912,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0058,Dolmen Gaidarov dolap,,1.0,1.0,5.805097098424712,5.790171068616648,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0060,Cromlech,,1.0,1.0,6.288223145421172,6.262037514153871,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0061,Mound Dolno Botevo,,1.0,1.0,6.7321388092467265,6.709252963493367,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0062,Kovan Kaya,,1.0,1.0,4.98754591614493,4.961492276298186,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0064,Gledka mound I,,1.0,1.0,6.7321388092467265,6.709252963493367,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0065,Gledka mound II,,1.0,1.0,6.7321388092467265,6.709252963493367,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0067,Dolmen Gorno Voyvodino,,1.0,1.0,6.392809017009833,6.368273278499502,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0068,Dolmen Nachovi chairi,,1.0,1.0,4.969595114413823,4.9511346476774944,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0069,Rodostitsa Fortress,,1.0,1.0,5.732100234267152,5.708165790006028,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0070,Villa Armira,,1.0,1.0,4.7740615769364965,4.741041723226988,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0071,Castra Rubra,,1.0,1.0,5.290171398603066,5.259036089064852,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0072,Kapitan Petko Voyvoda mound I,,1.0,1.0,6.144426890661605,6.11965650073695,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0073,Sanctuary of Nymphs and Aphrodite,,1.0,1.0,6.47804931962838,6.453748232532375,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0074,Fortress Klokotnitsa,,1.0,1.0,5.701695348680975,5.670794690557085,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0075,Fortified ruling house,,1.0,1.0,4.7100765214903815,4.683733233804081,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0080,Bukelon Fortress,,1.0,1.0,5.6220176448024555,5.595597362120829,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0081,Matochina Rock Church,,1.0,1.0,5.948893353184278,5.921057829160006,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0082,Merichleri mound I,Soil Erosion,0.9119060157463934,0.911081069367908,7.272230500322014,7.2494260247212585,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0083,Merichleri mound II,Soil Erosion,0.9119060157463934,0.911081069367908,7.272230500322014,7.2494260247212585,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0084,Merichleri mound III,Soil Erosion,0.9119060157463934,0.911081069367908,7.272230500322014,7.2494260247212585,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0085,Mezek Tumulus,,1.0,1.0,6.308160775313747,6.281975144046446,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0086,Neutzikon Fortress,,1.0,1.0,5.609563560947385,5.580078144166142,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0088,Dolmen Bayamluka,,1.0,1.0,5.204931095984519,5.185055387905543,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0089,Orlovo Town,,1.0,1.0,5.361773495521619,5.330638185983405,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0090,Dolmen Kapakliyka II,,1.0,1.0,5.381119064491732,5.362893249169728,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0091,Mehir Stone Chuchul,,1.0,1.0,5.968830983076853,5.940995459052582,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0094,Dolmen Plevun,,1.0,1.0,5.733495001506158,5.707074718824532,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0097,Dolmen Bakalov kladenets,,1.0,1.0,5.204931095984519,5.185055387905543,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0098,Dolmen Byalata treva,,1.0,1.0,5.876699195343265,5.861773165535201,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0099,Dolmen Kapakliyka I,,1.0,1.0,5.452721161410285,5.434495346088281,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0100,Dolmen Kliftinova niva,,1.0,1.0,5.700511226836051,5.683935304271017,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0101,Dolmen Paskalevi kelemeta,,1.0,1.0,5.452721161410285,5.434495346088281,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0103,Burdenis Fortress,,1.0,1.0,5.721766474008483,5.700607516007419,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0104,Svilengrad mound necropolis,,1.0,1.0,6.68882127431795,6.667061022067679,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0105,Svirachi Golyamata Mogila,,1.0,1.0,5.9682389221543914,5.941818639472765,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0108,Holy Trinity Monastery,,1.0,1.0,6.053479224772939,6.027293593505638,High,High,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0110,Dupchen Kamak,,1.0,1.0,4.537541473520878,4.531755849586433,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0111,Hambar Dere Necropolis,,1.0,1.0,5.452129100487822,5.4238242736349,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0113,Patmos Fortress,,1.0,1.0,4.333794499381284,4.345054100840522,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0116,Church of St. John Prodomus,Soil Erosion,0.9119060157463934,0.911081069367908,3.1343742350679324,3.1405886371108025,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0117,Necropolis of St. John Prodomus,,1.0,1.0,3.625008289286342,3.632209154563432,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0118,Toplitsa,,1.0,1.0,4.290935529940036,4.280669530563328,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0119,Moryantsi tomb,,1.0,1.0,5.712965310691121,5.687960269352141,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0128,Vishegrad Fortress,,1.0,1.0,5.509218336551527,5.489764267732667,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0140,Church of St. Dimitar,Soil Erosion,0.9119060157463934,0.911081069367908,4.765242912718726,4.784169736903531,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0141,Peristera Fortress,Soil Erosion,0.9119060157463934,0.911081069367908,2.9334621389817706,2.9414182203307186,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0145,Emporion Pistiros,,1.0,1.0,3.7721089894872346,3.7923990039696265,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0146,Zhaba Mogila,,1.0,1.0,3.7935792163211177,3.8072476612055333,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0148,Bona Mansio,,1.0,1.0,3.5270356428477005,3.5362237122898534,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0149,Tell Yunatsite,,1.0,1.0,5.709523035547494,5.720126346332293,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0152,Bachkovo Monastery,,1.0,1.0,4.558204659770848,4.583734000363709,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0153,Church of St. George Metokha,Soil Erosion,0.9119060157463934,0.911081069367908,4.695076629854868,4.721268101308504,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0155,Stanimaka Fortress ruins,Soil Erosion,0.9119060157463934,0.911081069367908,3.984051389176048,4.002930855479657,Low,Moderate,True
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0159,Hisarya Basilica 1,Soil Erosion,0.9119060157463934,0.911081069367908,2.6610852470002784,2.6685371495660295,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0160,Hisarya Basilica 3,Soil Erosion,0.9119060157463934,0.911081069367908,2.6610852470002784,2.6685371495660295,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0161,Hisarya Basilica 8,Soil Erosion,0.9119060157463934,0.911081069367908,2.6610852470002784,2.6685371495660295,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0162,Hisarya Fortress walls,Soil Erosion,0.9119060157463934,0.911081069367908,2.28897475932118,2.294278813553812,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0166,Maltepe,,1.0,1.0,5.079085642956057,5.087514761730004,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0167,Red Church,,1.0,1.0,4.042553403591808,4.055041258547902,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0169,Domus Eirene,Soil Erosion,0.9119060157463934,0.911081069367908,4.934111395497506,4.9278986404515175,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0170,East Gate Philippopolis,Soil Erosion,0.9119060157463934,0.911081069367908,5.001298513031472,4.998192959006919,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0171,Episcopal Great Basilica,Soil Erosion,0.9119060157463934,0.911081069367908,5.2390347656426375,5.231862657908334,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0172,Hellenistic buildings,Soil Erosion,0.9119060157463934,0.911081069367908,5.983255741000834,5.980379329932767,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0173,Hisarya Kapia,Soil Erosion,0.9119060157463934,0.911081069367908,5.001298513031472,4.998192959006919,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0175,Minor Basilica,Soil Erosion,0.9119060157463934,0.911081069367908,5.306221883176605,5.302156976463734,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0176,Nebet Tepe,Soil Erosion,0.9119060157463934,0.911081069367908,5.001298513031472,4.998192959006919,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0177,Outer Fortress wall of Philippopolis,Soil Erosion,0.9119060157463934,0.911081069367908,5.001298513031472,4.998192959006919,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0178,Peristyle building and street intersection,Soil Erosion,0.9119060157463934,0.911081069367908,4.934111395497506,4.9278986404515175,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0179,Philippopolis Roman Baths I,Soil Erosion,0.9119060157463934,0.911081069367908,4.934111395497506,4.9278986404515175,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0180,Remains of Fortress wall of Philippopolis,Soil Erosion,0.9119060157463934,0.911081069367908,4.934111395497506,4.9278986404515175,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0181,Roman Forum of Philippopolis,Soil Erosion,0.9119060157463934,0.911081069367908,4.86692427796354,4.857604321896116,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0182,Roman Stadium of Philippopolis,Soil Erosion,0.9119060157463934,0.911081069367908,4.934111395497506,4.9278986404515175,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0183,Spas Bair hill,,1.0,1.0,4.290935529940036,4.292163783436892,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0186,Horizon mound,,1.0,1.0,3.193413213880925,3.2021319804944284,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0187,Royal tomb,,1.0,1.0,4.465347315679863,4.483965438835191,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0188,Church of St. Nicholas,Soil Erosion,0.9119060157463934,0.911081069367908,5.306221883176605,5.302156976463734,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0189,Chintulovo mound,,1.0,1.0,3.0296793292287827,3.0398133371849316,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0190,Nanchovata Mogila,,1.0,1.0,3.2671356343958795,3.281695021369059,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0191,Dyadovo settlement,Soil Erosion,0.9119060157463934,0.911081069367908,3.577300262126624,3.5642290288388447,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0192,Kaloyanovo Mound I,,1.0,1.0,3.8651813132396704,3.8673555052505226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0193,Kaloyanovo Mound II,,1.0,1.0,3.8651813132396704,3.8673555052505226,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0194,Kaloyanovo Mound III,,1.0,1.0,4.041369281746883,4.045193366514707,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0195,Kaloyanovo Tumulus,,1.0,1.0,4.041369281746883,4.045193366514707,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0196,Kamen mogila,,1.0,1.0,5.28839521583568,5.272999883198968,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0197,Kota 255,,1.0,1.0,4.106671954472856,4.099236437781441,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0198,Prehistoric Wide Mound,,1.0,1.0,4.968410992568899,4.964275261391426,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0199,Roman Karanovo mound,,1.0,1.0,4.452893231824792,4.445457715133377,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0200,Tell Karanovo,Soil Erosion,0.9119060157463934,0.911081069367908,4.421904089698162,4.413219445614266,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0201,Boz Bair,,1.0,1.0,4.616627116476935,4.59628210556931,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0202,Boz Bair mound I,,1.0,1.0,4.969003053491361,4.951957828097679,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0203,Boz Bair mound II,,1.0,1.0,5.216793118917128,5.201397786280415,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0204,Tuida Fortress,,1.0,1.0,2.85964602038406,2.87142992109718,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0205,Sokol Himitliyata,,1.0,1.0,3.781125132466047,3.768739937503719,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0206,Staro Selo Mogila,,1.0,1.0,5.3929810874243405,5.379235647544599,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0216,Bratya Daskalovi mound,Soil Erosion,0.9119060157463934,0.911081069367908,5.610495996806001,5.619640573799751,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0217,Momina Mogila,,1.0,1.0,5.804505037502249,5.813982754783959,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0219,Thracian domed tomb,,1.0,1.0,3.823984101907295,3.844618760654476,Low,Low,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0220,Pizus Fortress,,1.0,1.0,4.702459480017944,4.692428132055562,Moderate,Moderate,False
1,C1_R11,Wildfire,Flood,down,7,6,SITE_0223,Kesteleva Mogila,,1.0,1.0,3.101281426147335,3.1114154341034843,Low,Low,False
